rh,wf,gau,mir,wf_noground_gau,wf_noground_mir,wf_noground_neg,rh_noground_gau,rh_noground_mir,rh_noground_neg
3.48,0.09090907908689716,1.9590284916734252e-05,0.0,0.09088948880198043,0.09090907908689716,0.09090907908689716,5.022664965570405,5.021507830701936,4.290821050809626
3.59,0.09090907908689716,1.1248730105620033e-05,0.0,0.09089783035679154,0.09090907908689716,0.09090907908689716,5.095493059316622,5.094173650635881,4.401611365500682
3.7,0.08728587884502792,6.348461118892817e-06,0.0,0.08727953038390902,0.08728587884502792,0.08728587884502792,5.175274760477396,5.173715870486193,4.508161997992088
3.82,0.08728587884502792,3.335019051079426e-06,0.0,0.08728254382597685,0.08728587884502792,0.08728587884502792,5.268125811729377,5.2665947586083774,4.6126779245954515
3.93,0.09090907908689738,1.8154613298372961e-06,0.0,0.09090726362556754,0.09090907908689738,0.09090907908689738,5.347334623301976,5.34608465602118,4.715220441090537
4.04,0.09090907908689694,9.713568239767725e-07,0.0,0.09090810773007296,0.09090907908689694,0.09090907908689694,5.419772192729898,5.418714809100741,4.818585298846926
4.15,0.0806525956412929,5.108261328330394e-07,0.0,0.08065208481516006,0.0806525956412929,0.0806525956412929,5.490787759914168,5.489574098450421,4.913624040958156
4.3,0.08065284864624855,2.0681942505603478e-07,0.0,0.0806526418268235,0.08065284864624855,0.08065284864624855,5.568636818836794,5.567446496984542,4.999397034119476
4.41,0.08728594178984439,1.0441560086568722e-07,0.0,0.08728583737424353,0.08728594178984439,0.08728594178984439,5.645938711317848,5.64478133313033,5.079623211758987
4.53,0.08728594178984439,4.857386343714321e-08,0.0,0.08728589321598096,0.08728594178984439,0.08728594178984439,5.718569137674002,5.71759155609945,5.169570463357152
4.64,0.0909091776076929,2.365380542917802e-08,0.0,0.09090915395388748,0.0909091776076929,0.0909091776076929,5.785293570134015,5.784329100850393,5.275802364213711
4.75,0.09090898056674179,1.132140009092194e-08,0.0,0.0909089692453417,0.09090898056674179,0.09090898056674179,5.852313858015503,5.851369481839857,5.364844458377002
4.86,0.08728587884502792,5.326007516620918e-09,0.0,0.08728587351902041,0.08728587884502792,0.08728587884502792,5.919055034386702,5.918137309967162,5.444453613569529
4.98,0.12092707914126954,2.293937795935568e-09,0.0,0.12092707684733175,0.12092707914126954,0.12092707914126954,5.987168673628128,5.986231334007322,5.530880705351697
5.05,0.1226549501014258,1.390160205647373e-09,0.0,0.12265494871126559,0.1226549501014258,0.1226549501014258,6.056646077920015,6.055729568068089,5.619619893173529
5.16,0.08728594178984395,6.239085837743038e-10,0.0,0.08728594116593537,0.08728594178984395,0.08728594178984395,6.129712019128229,6.128767730318958,5.705475097074873
5.28,0.0872859417898435,2.5526586436283164e-10,0.0,0.08728594153457764,0.0872859417898435,0.0872859417898435,6.19971918002368,6.198844327164755,5.7817643813947095
5.39,0.1226549501014258,1.105026178738378e-10,0.0,0.12265494999092318,0.1226549501014258,0.1226549501014258,6.268386528539736,6.26756855211289,5.858443024417326
5.46,0.12092707914126843,6.427964812093899e-11,0.0,0.12092707907698878,0.12092707914126843,0.12092707914126843,6.335038292457999,6.334234565694595,5.934730528792416
5.58,0.08728587884502792,2.498277848659092e-11,0.0,0.08728587882004514,0.08728587884502792,0.08728587884502792,6.402058776798189,6.401275143203852,6.013547454114305
5.69,0.12265485036408563,1.031741494009053e-11,0.0,0.12265485035376822,0.12265485036408563,0.12265485036408563,6.468872985198598,6.468114861015789,6.094830255024656
5.76,0.12092707914126866,5.824525443351348e-12,0.0,0.12092707913544413,0.12092707914126866,0.12092707914126866,6.53653815170311,6.535767448752543,6.176645393969295
5.88,0.12092778810396876,2.150408136652136e-12,0.0,0.12092778810181835,0.12092778810396876,0.12092778810396876,6.606015689752956,6.60526581661186,6.255876515570952
5.95,0.12265552915929234,1.1911621314417582e-12,0.0,0.12265552915810118,0.12265552915929234,0.12265552915929234,6.678504714941367,6.677736108221996,6.332097293216419
6.06,0.11064597358248474,4.641766722731883e-13,0.0,0.11064597358202057,0.11064597358248474,0.11064597358248474,6.751752658407561,6.751006011441869,6.408776161012091
6.14,0.11064597358248385,2.313718358544768e-13,0.0,0.11064597358225248,0.11064597358248385,0.11064597358248385,6.825000614492003,6.8242759277311835,6.485132589892032
6.25,0.12265485036408474,8.751322660782637e-14,0.0,0.12265485036399723,0.12265485036408474,0.12265485036408474,6.899056313634498,6.898284773542385,6.5635267469539835
6.32,0.12092707914126866,4.671682824477978e-14,0.0,0.12092707914122194,0.12092707914126866,0.12092707914126866,6.979476975563648,6.978729546099413,6.6442658256860465
6.44,0.12092707914126866,1.5670964578670732e-14,0.0,0.12092707914125299,0.12092707914126866,0.12092707914126866,7.059897637492797,7.059174318656441,6.728069579172121
6.51,0.12265495010142446,8.208324819068867e-15,0.0,0.12265495010141626,0.12265495010142446,0.12265495010142446,7.137614227102852,7.1369773811615245,6.811873365375669
6.62,0.1106461034873174,2.9295518733489904e-15,0.0,0.11064610348731448,0.1106461034873174,0.1106461034873174,7.209788272996812,7.209205039454359,6.89623309195148
6.7,0.11064597358248429,1.3698433650280988e-15,0.0,0.11064597358248292,0.11064597358248429,0.11064597358248429,7.279265677288207,7.278703273515127,6.988243249216329
6.81,0.11064597358248474,4.745312249176077e-16,0.0,0.11064597358248426,0.11064597358248474,0.11064597358248474,7.346685611599567,7.346166897796297,7.08025340648118
6.89,0.11064597358248429,2.1712777809423856e-16,0.0,0.11064597358248407,0.11064597358248429,0.11064597358248429,7.420573965500322,7.419990476365365,7.166710298462945
7.0,0.09090898056674224,7.300625047514766e-17,0.0,0.09090898056674217,0.09090898056674224,0.09090898056674224,7.499841700705754,7.499187188020581,7.247399031538894
7.11,0.11064597358248385,2.412721634240413e-17,0.0,0.11064597358248382,0.11064597358248385,0.11064597358248385,7.590804946678661,7.59017770535537,7.325753898389732
7.19,0.11064597358248385,1.0668096605220638e-17,0.0,0.11064597358248383,0.11064597358248385,0.11064597358248385,7.672291298557319,7.671760864743991,7.407305403550775
7.3,0.12265552915929145,3.422038454998111e-18,0.0,0.12265552915929145,0.12265552915929145,0.12265552915929145,7.748902491033543,7.748441326731202,7.497446706040565
7.37,0.12092778810396787,1.644917770359182e-18,0.0,0.12092778810396787,0.12092778810396787,0.12092778810396787,7.825298739383018,7.8248165268254475,7.601342715701605
7.49,0.08728587884502748,4.609941148810629e-19,0.0,0.08728587884502748,0.08728587884502748,0.08728587884502748,7.906340245652921,7.905832415662992,7.693352872966457
7.6,0.09090898056674179,1.410734979804772e-19,0.0,0.09090898056674179,0.09090898056674179,0.09090898056674179,7.995490762798901,7.995009660703178,7.778641417142943
7.71,0.11064597358248385,4.2432440142421605e-20,0.0,0.11064597358248385,0.11064597358248385,0.11064597358248385,8.077332120930297,8.076922240921236,7.869539304463558
7.79,0.11064597358248296,1.752007596793375e-20,0.0,0.11064597358248296,0.11064597358248296,0.11064597358248296,8.154385545009154,8.154034181731182,7.968230792671596
7.9,0.09090898056674179,5.114925690495082e-21,0.0,0.09090898056674179,0.09090898056674179,0.09090898056674179,8.230339512096558,8.229977852445295,8.064331035842372
8.01,0.0909091776076929,1.4677226926787475e-21,0.0,0.0909091776076929,0.0909091776076929,0.0909091776076929,8.3108930572764,8.310496497020743,8.15309983551055
8.12,0.1106461034873174,4.139565446240824e-22,0.0,0.1106461034873174,0.1106461034873174,0.1106461034873174,8.405373141848628,8.405004907325518,8.240517403150255
8.2,0.11064584367974106,1.631056218115562e-22,0.0,0.11064584367974106,0.11064584367974106,0.11064584367974106,8.504930672873028,8.504569151050545,8.33646588691881
8.31,0.09090898057015817,4.465031599526616e-23,0.0,0.09090898057015817,0.09090898057015817,0.09090898057015817,8.60401939199123,8.603701085494407,8.446123321575826
8.42,0.0806529194976684,1.2013993399461496e-23,0.0,0.0806529194976684,0.0806529194976684,0.0806529194976684,8.701132945659912,8.700835196394424,8.561092260823504
8.57,0.08065241349169305,1.950495282391288e-24,0.0,0.08065241349169305,0.08065241349169305,0.08065241349169305,8.8004657164485,8.800186389709703,8.67187228125735
8.68,0.08728566504569191,5.038258192739813e-25,0.0,0.08728566504569191,0.08728566504569191,0.08728566504569191,8.903986875211691,8.903738584777207,8.785262966464485
8.8,0.07592603888884053,1.1283123663419506e-25,0.0,0.07592603888884053,0.07592603888884053,0.07592603888884053,9.005822991947277,9.005612103555947,8.903078330152933
8.95,0.08065241349169305,1.6887652401735485e-26,0.0,0.08065241349169305,0.08065241349169305,0.08065241349169305,9.112932088082497,9.112725482388512,9.019422471037926
9.06,0.08065241349169217,4.109641857777389e-27,0.0,0.08065241349169217,0.08065241349169217,0.08065241349169217,9.230754551634492,9.230553657137788,9.145027809923102
9.21,0.06047486338577723,5.8180574325811605e-28,0.0,0.06047486338577723,0.06047486338577723,0.06047486338577723,9.364770708195659,9.364609992598295,9.28751794334065
9.4,0.06047460452693665,4.6701690082524546e-29,0.0,0.06047460452693665,0.06047460452693665,0.06047460452693665,9.500793494396337,9.50067050927992,9.441677015130011
9.55,0.058066971188841965,6.147520220602712e-30,0.0,0.058066971188841965,0.058066971188841965,0.058066971188841965,9.651176228395501,9.65108145778226,9.60562189502581
9.77,0.04448837440441977,2.964095038263048e-31,0.0,0.04448837440441977,0.04448837440441977,0.04448837440441977,9.815735058728555,9.815679814922753,9.789180469072479
10.0,0.04347834740351288,1.1565628121565021e-32,0.0,0.04347834740351288,0.04347834740351288,0.04347834740351288,10.0,10.0,10.0
